Refactoring Type	Source Method	Target Class
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode::getFshlFactory(com.oracle.truffle.llvm.runtime.types.PrimitiveType.PrimitiveKind):com.oracle.truffle.llvm.runtime.nodes.intrinsics.llvm.LLVMBuiltin.TypedBuiltinFactory 	 com.oracle.truffle.llvm.runtime.nodes.intrinsics.llvm.LLVMBuiltin.TypedBuiltinFactory
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode::getFshrFactory(com.oracle.truffle.llvm.runtime.types.PrimitiveType.PrimitiveKind):com.oracle.truffle.llvm.runtime.nodes.intrinsics.llvm.LLVMBuiltin.TypedBuiltinFactory 	 com.oracle.truffle.llvm.runtime.nodes.intrinsics.llvm.LLVMBuiltin.TypedBuiltinFactory
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshl_I8Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshl_I16Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshl_I32Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshl_I64Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshr_I8Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshr_I16Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshr_I32Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMFunnelShiftNode.Fshr_I64Vector::doFshl(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode::doCompare(long, long):boolean 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode::doCompare(com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer, com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer):boolean 	 com.oracle.truffle.llvm.runtime.pointer.LLVMNativePointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode::doPointerPointer(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode):boolean 	 com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode::doOther(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode):boolean 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode::create(com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.Kind, com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode, com.oracle.truffle.llvm.runtime.nodes.api.LLVMExpressionNode):com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMNegateNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode::doForeignSameObject(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare, com.oracle.truffle.llvm.runtime.nodes.util.LLVMSameObjectNode):boolean 	 com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode::doForeignDifferentObjects(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue, com.oracle.truffle.llvm.runtime.nodes.util.LLVMSameObjectNode):boolean 	 com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode::doNativeManaged(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue):boolean 	 com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode::doManagedNative(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue):boolean 	 com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.LLVMManagedCompareNode::doManagedNativeException(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.IsPointerNode, com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode, com.oracle.truffle.llvm.runtime.nodes.op.LLVMPointerCompareNode.NativePointerCompare, com.oracle.truffle.llvm.runtime.nodes.op.ToComparableValue.ManagedToComparableValue):boolean 	 com.oracle.truffle.llvm.runtime.nodes.memory.LLVMNativePointerSupport.AsPointerNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::checkLength(com.oracle.truffle.llvm.runtime.vector.LLVMVector, com.oracle.truffle.llvm.runtime.vector.LLVMVector):boolean 	 com.oracle.truffle.llvm.runtime.vector.LLVMVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI1(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI8(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI16(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI32(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI64(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.nodes.op.LLVMAbstractCompareNode
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI64AndPointer(com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector, com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doI64AndPointer(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doPointer(com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector, com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doDouble(com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector, com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.op.LLVMVectorCompareNode::doFloat(com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector, com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector):com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector 	 com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.others.LLVMAccessSymbolNode::notFound():com.oracle.truffle.llvm.runtime.except.LLVMLinkerException 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.runtime.nodes.others.LLVMDynAccessSymbolNode::notFound(com.oracle.truffle.llvm.runtime.LLVMSymbol):com.oracle.truffle.llvm.runtime.except.LLVMLinkerException 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.runtime.nodes.util.LLVMSameObjectNode::doForeign(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.util.LLVMSameObjectNode.CompareForeignNode):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.util.LLVMSameObjectNode::fallbackGuard(java.lang.Object, java.lang.Object, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary):boolean 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.AggregateLiteralInPlaceNode::initializePrimitiveBlock(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI8StoreNode.LLVMI8OffsetStoreNode, com.oracle.truffle.llvm.runtime.nodes.memory.store.LLVMI64StoreNode.LLVMI64OffsetStoreNode, int, int, int):int 	 com.oracle.truffle.api.memory.ByteArraySupport
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI1ReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI1ReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI8ReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI8ReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI16ReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI16ReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI32ReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMI32ReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMIReadVarBitNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMIReadVarBitNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMFloatReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMFloatReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMDoubleReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMDoubleReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVM80BitFloatReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVM80BitFloatReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVM128BitFloatReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVM128BitFloatReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMObjectReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMObjectReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.AttachInteropTypeNode::doForeign(com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer, com.oracle.truffle.llvm.runtime.interop.access.LLVMInteropType.Structured, com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.ForeignAttachInteropTypeNode):java.lang.Object 	 com.oracle.truffle.llvm.runtime.pointer.LLVMManagedPointer
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.ForeignAttachInteropTypeNode::doForeignNoNativeType(java.lang.Object, com.oracle.truffle.llvm.runtime.interop.access.LLVMInteropType.Structured, com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary, com.oracle.truffle.llvm.runtime.nodes.vars.NativeTypeLibrary):java.lang.Object 	 com.oracle.truffle.llvm.runtime.library.internal.LLVMAsForeignLibrary
Move Method	com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMDebugReadNode::create(int):com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.LLVMDebugReadNode 	 com.oracle.truffle.llvm.runtime.nodes.vars.LLVMReadNode.IndexedSlotCache
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI1ExtractElementNode::doI1(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector, int):boolean 	 com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI1ExtractElementNode::doI1(com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector, long):boolean 	 com.oracle.truffle.llvm.runtime.vector.LLVMI1Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI8ExtractElementNode::doI8(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, int):byte 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI8ExtractElementNode::doI8(com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector, long):byte 	 com.oracle.truffle.llvm.runtime.vector.LLVMI8Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI16ExtractElementNode::doI16(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, int):short 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI16ExtractElementNode::doI16(com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector, long):short 	 com.oracle.truffle.llvm.runtime.vector.LLVMI16Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI32ExtractElementNode::doI32(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, int):int 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI32ExtractElementNode::doI32(com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector, long):int 	 com.oracle.truffle.llvm.runtime.vector.LLVMI32Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI64ExtractElementNode::doI64(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, int):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI64ExtractElementNode::doI64(com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector, long):long 	 com.oracle.truffle.llvm.runtime.vector.LLVMI64Vector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI64ExtractElementNode::doPointer(com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector, int):com.oracle.truffle.llvm.runtime.pointer.LLVMPointer 	 com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMI64ExtractElementNode::doPointer(com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector, long):com.oracle.truffle.llvm.runtime.pointer.LLVMPointer 	 com.oracle.truffle.llvm.runtime.vector.LLVMPointerVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMFloatExtractElementNode::doFloat(com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector, int):float 	 com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMFloatExtractElementNode::doFloat(com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector, long):float 	 com.oracle.truffle.llvm.runtime.vector.LLVMFloatVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMDoubleExtractElementNode::doDouble(com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector, int):double 	 com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector
Move Method	com.oracle.truffle.llvm.runtime.nodes.vector.LLVMExtractElementNode.LLVMDoubleExtractElementNode::doDouble(com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector, long):double 	 com.oracle.truffle.llvm.runtime.vector.LLVMDoubleVector
Move Method	com.oracle.truffle.llvm.initialization.AllocExternalSymbolNode::getNativeFunction(com.oracle.truffle.llvm.runtime.NativeContextExtension, com.oracle.truffle.llvm.runtime.LLVMSymbol):com.oracle.truffle.llvm.runtime.NativeContextExtension.NativeLookupResult 	 com.oracle.truffle.llvm.runtime.LLVMSymbol
Move Method	com.oracle.truffle.llvm.initialization.AllocExternalSymbolNode::getNativePointer(com.oracle.truffle.llvm.runtime.NativeContextExtension, com.oracle.truffle.llvm.runtime.LLVMSymbol):com.oracle.truffle.llvm.runtime.NativeContextExtension.NativePointerIntoLibrary 	 com.oracle.truffle.llvm.runtime.NativeContextExtension
Move Method	com.oracle.truffle.llvm.initialization.AllocExternalSymbolNode::lookupFromScope(com.oracle.truffle.llvm.runtime.LLVMScopeChain, com.oracle.truffle.llvm.runtime.LLVMSymbol, com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.pointer.LLVMPointer 	 com.oracle.truffle.llvm.runtime.LLVMScopeChain
Move Method	com.oracle.truffle.llvm.initialization.AllocExternalSymbolNode::isDefaultFlagActive(com.oracle.truffle.llvm.runtime.nodes.intrinsics.c.LLVMDLOpen.RTLDFlags):boolean 	 com.oracle.truffle.llvm.runtime.nodes.intrinsics.c.LLVMDLOpen.RTLDFlags
Move Method	com.oracle.truffle.llvm.initialization.InitObjcSelectorsNode::getNativeContextExtension(com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.NativeContextExtension 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeExternalNode::getNativeContextExtension(com.oracle.truffle.llvm.runtime.LLVMContext):com.oracle.truffle.llvm.runtime.NativeContextExtension 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeGlobalNode::execute(com.oracle.truffle.api.frame.VirtualFrame, com.oracle.truffle.llvm.initialization.Pair<com.oracle.truffle.llvm.runtime.pointer.LLVMPointer,java.lang.Long>):void 	 com.oracle.truffle.llvm.runtime.LLVMContext
Move Method	com.oracle.truffle.llvm.initialization.InitializeGlobalNode.Buffer::createTLGlobalNode(int[], com.oracle.truffle.llvm.runtime.LLVMSymbol[], boolean, com.oracle.truffle.llvm.runtime.nodes.api.LLVMNode, com.oracle.truffle.llvm.initialization.DataSectionFactory):com.oracle.truffle.llvm.runtime.nodes.vars.AggregateTLGlobalInPlaceNode 	 com.oracle.truffle.llvm.initialization.DataSectionFactory
Move Method	com.oracle.truffle.llvm.initialization.InitializeGlobalsBlockNode::getRoSectionPointer(com.oracle.truffle.llvm.runtime.pointer.LLVMPointer):com.oracle.truffle.llvm.runtime.pointer.LLVMPointer 	 com.oracle.truffle.llvm.runtime.pointer.LLVMPointer
Move Method	com.oracle.truffle.llvm.initialization.InitializeGlobalsBlockNode::alignPageSize(com.oracle.truffle.llvm.runtime.LLVMLanguage, long):long 	 com.oracle.truffle.llvm.runtime.LLVMLanguage
